Date,Country,Series,Value
1985-04-01,IN,Detrended,-0.01
1985-04-01,IN,Levels,5.410708146
1985-04-01,IN,Regime,0
1985-04-01,IT,CPI YoY,9.407276794
1985-04-01,IT,Detrended,-0.02
1985-04-01,IT,Levels,8.872436212
1985-04-01,IT,Regime,1
1985-04-01,JP,CPI YoY,2.15184751
1985-04-01,JP,Detrended,0
1985-04-01,JP,Levels,1.613185143
1985-04-01,JP,Regime,0
1985-04-01,KR,CPI YoY,2.259186699
1985-04-01,KR,Detrended,-0.07
1985-04-01,KR,Levels,1.824614372
1985-04-01,KR,Regime,0
1985-04-01,LU,CPI YoY,2.995954631
1985-04-01,LU,Regime,0
1985-04-01,MT,CPI YoY,-0.630349623
1985-04-01,MT,Regime,0
1985-04-01,MX,CPI YoY,54.98376167
1985-04-01,MX,Detrended,-0.08
1985-04-01,MX,Levels,71.81405893
1985-04-01,MX,Regime,1
1985-04-01,MY,CPI YoY,0.521851472
1985-04-01,MY,Regime,0
1985-04-01,NL,CPI YoY,2.634657203
1985-04-01,NL,Regime,0
1985-04-01,NO,CPI YoY,5.759999217
1985-04-01,NO,Regime,1
1985-04-01,NZ,CPI YoY,16.61813989
1985-04-01,NZ,Detrended,0.07
1985-04-01,NZ,Levels,11.92095686
1985-04-01,NZ,Regime,1
1985-04-01,PE,CPI YoY,156.2889508
1985-04-01,PE,Regime,1
1985-04-01,PH,CPI YoY,32.38993409
1985-04-01,PH,Regime,1
1985-04-01,PT,CPI YoY,21.80583508
1985-04-01,PT,Regime,1
1985-04-01,SE,CPI YoY,7.995877584
1985-04-01,SE,Detrended,0.04
1985-04-01,SE,Levels,6.720839633
1985-04-01,SE,Regime,1
1985-04-01,SG,CPI YoY,0.61935225
1985-04-01,SG,Detrended,0
1985-04-01,SG,Levels,0.397492886
1985-04-01,SG,Regime,0
1985-04-01,TH,CPI YoY,1.67355539
1985-04-01,TH,Detrended,-0.09
1985-04-01,TH,Levels,1.380278149
1985-04-01,TH,Regime,0
1985-04-01,TR,CPI YoY,44.04356005
1985-04-01,TR,Detrended,0.18
1985-04-01,TR,Levels,41.79891809
1985-04-01,TR,Regime,1
1985-04-01,US,CPI YoY,3.739523187
1985-04-01,US,Detrended,0.01
1985-04-01,US,Levels,3.109734836
1985-04-01,US,Regime,1
1985-04-01,ZA,CPI YoY,16.22573003
1985-04-01,ZA,Detrended,0.05
1985-04-01,ZA,Levels,15.26343167
1985-04-01,ZA,Regime,1
1985-07-01,AR,CPI YoY,795.8960674
1985-07-01,AR,Detrended,2.08
1985-07-01,AR,Levels,424.3347462
1985-07-01,AR,Regime,1
1985-07-01,AT,CPI YoY,3.003154122
1985-07-01,AT,Regime,0
1985-07-01,AU,CPI YoY,7.588074152
1985-07-01,AU,Detrended,-0.02
1985-07-01,AU,Levels,6.856687768
1985-07-01,AU,Regime,1
1985-07-01,BE,CPI YoY,4.743774439
1985-07-01,BE,Detrended,0.04
1985-07-01,BE,Levels,3.976800257
1985-07-01,BE,Regime,1
1985-07-01,BR,Levels,150.8139599
1985-07-01,CA,CPI YoY,4.109589198
1985-07-01,CA,Detrended,0
1985-07-01,CA,Levels,3.867742622
1985-07-01,CA,Regime,0
1985-07-01,CH,CPI YoY,3.220732822
1985-07-01,CH,Detrended,0.03
1985-07-01,CH,Levels,2.25955489
1985-07-01,CH,Regime,0
1985-07-01,CL,CPI YoY,35.47834184
1985-07-01,CL,Detrended,0.06
1985-07-01,CL,Levels,25.16822172
1985-07-01,CL,Regime,1
1985-07-01,CO,CPI YoY,24.91491256
1985-07-01,CO,Regime,1
1985-07-01,DE,CPI YoY,2.076254967
1985-07-01,DE,Detrended,-0.01
1985-07-01,DE,Levels,1.26354176
1985-07-01,DE,Regime,0
1985-07-01,DK,CPI YoY,4.229194388
1985-07-01,DK,Regime,1
1985-07-01,ES,CPI YoY,7.835802791
1985-07-01,ES,Detrended,0.02
1985-07-01,ES,Levels,9.098623622
1985-07-01,ES,Regime,1
1985-07-01,FI,CPI YoY,4.659323147
1985-07-01,FI,Regime,0
1985-07-01,FR,CPI YoY,5.667478537
1985-07-01,FR,Detrended,-0.01
1985-07-01,FR,Levels,5.096030307
1985-07-01,FR,Regime,1
1985-07-01,GB,CPI YoY,4.972711031
1985-07-01,GB,Detrended,0
1985-07-01,GB,Levels,3.963550987
1985-07-01,GB,Regime,0
1985-07-01,GR,CPI YoY,18.19262769
1985-07-01,GR,Regime,1
1985-07-01,HK,CPI YoY,3.267210161
1985-07-01,HK,Regime,0
1985-07-01,ID,CPI YoY,4.778625237
1985-07-01,ID,Detrended,-0.07
1985-07-01,ID,Levels,6.611742942
1985-07-01,ID,Regime,0
1985-07-01,IE,CPI YoY,5.474891372
1985-07-01,IE,Regime,1
1985-07-01,IL,CPI YoY,373.7766199
1985-07-01,IL,Regime,1
1985-07-01,IN,CPI YoY,3.707771305
1985-07-01,IN,Detrended,-0.03
1985-07-01,IN,Levels,5.360049331
1985-07-01,IN,Regime,0
1985-07-01,IT,CPI YoY,9.127603984
1985-07-01,IT,Detrended,0
1985-07-01,IT,Levels,8.237440331
1985-07-01,IT,Regime,1
1985-07-01,JP,CPI YoY,2.355807882
1985-07-01,JP,Detrended,0.01
1985-07-01,JP,Levels,1.452407606
1985-07-01,JP,Regime,0
1985-07-01,KR,CPI YoY,2.729996597
1985-07-01,KR,Detrended,-0.06
1985-07-01,KR,Levels,1.948752363
1985-07-01,KR,Regime,0
1985-07-01,LU,CPI YoY,3.362502084
1985-07-01,LU,Regime,0
1985-07-01,MT,CPI YoY,-0.234364835
1985-07-01,MT,Regime,0
1985-07-01,MX,CPI YoY,55.81543915
1985-07-01,MX,Detrended,0
1985-07-01,MX,Levels,74.25507333
1985-07-01,MX,Regime,1
1985-07-01,MY,CPI YoY,0.582524257
1985-07-01,MY,Regime,0
1985-07-01,NL,CPI YoY,2.341251757
1985-07-01,NL,Regime,0
1985-07-01,NO,CPI YoY,5.779889585
1985-07-01,NO,Regime,1
1985-07-01,NZ,CPI YoY,16.32077426
1985-07-01,NZ,Detrended,0.12
1985-07-01,NZ,Levels,12.68281339
1985-07-01,NZ,Regime,1
1985-07-01,PE,CPI YoY,187.9130542
1985-07-01,PE,Regime,1
1985-07-01,PH,CPI YoY,15.32258154
1985-07-01,PH,Regime,1
1985-07-01,PT,CPI YoY,16.49196366
1985-07-01,PT,Regime,1
1985-07-01,SE,CPI YoY,7.094351672
1985-07-01,SE,Detrended,0.03
1985-07-01,SE,Levels,6.302573943
1985-07-01,SE,Regime,1
1985-07-01,SG,CPI YoY,0.55018569
1985-07-01,SG,Detrended,-0.01
1985-07-01,SG,Levels,0.149368142
1985-07-01,SG,Regime,0
1985-07-01,TH,CPI YoY,2.724879096
1985-07-01,TH,Detrended,-0.09
1985-07-01,TH,Levels,1.466317836
1985-07-01,TH,Regime,0
1985-07-01,TR,CPI YoY,38.48280175
1985-07-01,TR,Detrended,0.24
1985-07-01,TR,Levels,41.34630983
1985-07-01,TR,Regime,1
1985-07-01,US,CPI YoY,3.348213674
1985-07-01,US,Detrended,0
1985-07-01,US,Levels,2.994939968
1985-07-01,US,Regime,1
1985-07-01,ZA,CPI YoY,16.32962077
1985-07-01,ZA,Detrended,0.06
1985-07-01,ZA,Levels,15.85306928
1985-07-01,ZA,Regime,1
1985-10-01,AR,CPI YoY,452.4151526
1985-10-01,AR,Detrended,1.27
1985-10-01,AR,Levels,346.0865331
1985-10-01,AR,Regime,1
1985-10-01,AT,CPI YoY,2.696082929
1985-10-01,AT,Regime,0
1985-10-01,AU,CPI YoY,8.288768886
1985-10-01,AU,Detrended,-0.03
1985-10-01,AU,Levels,7.212148649
1985-10-01,AU,Regime,1
1985-10-01,BE,CPI YoY,4.089333757
1985-10-01,BE,Detrended,0.03
1985-10-01,BE,Levels,3.420314997
1985-10-01,BE,Regime,1
1985-10-01,BR,Levels,141.6879811
1985-10-01,CA,CPI YoY,4.132680651
1985-10-01,CA,Detrended,0.01
1985-10-01,CA,Levels,3.858171603
1985-10-01,CA,Regime,0
1985-10-01,CH,CPI YoY,3.110602473
1985-10-01,CH,Detrended,0.02
1985-10-01,CH,Levels,2.028831403
1985-10-01,CH,Regime,0
1985-10-01,CL,CPI YoY,26.31029797
1985-10-01,CL,Detrended,0.02
1985-10-01,CL,Levels,24.56791659
1985-10-01,CL,Regime,1
1985-10-01,CO,CPI YoY,23.56704002
1985-10-01,CO,Regime,1
1985-10-01,DE,CPI YoY,1.574803116
1985-10-01,DE,Detrended,-0.01
1985-10-01,DE,Levels,0.991225906
1985-10-01,DE,Regime,0
1985-10-01,DK,CPI YoY,3.492277225
1985-10-01,DK,Regime,1
1985-10-01,ES,CPI YoY,8.274451511
1985-10-01,ES,Detrended,-0.02
1985-10-01,ES,Levels,8.689638644
1985-10-01,ES,Regime,1
1985-10-01,FI,CPI YoY,4.007702671
1985-10-01,FI,Regime,0
1985-10-01,FR,CPI YoY,4.801397426
1985-10-01,FR,Detrended,-0.01
1985-10-01,FR,Levels,4.572495981
1985-10-01,FR,Regime,1
1985-10-01,GB,CPI YoY,4.741896933
1985-10-01,GB,Detrended,0
1985-10-01,GB,Levels,3.841586424
1985-10-01,GB,Regime,0
1985-10-01,GR,CPI YoY,23.00535209
1985-10-01,GR,Regime,1
1985-10-01,HK,CPI YoY,3.364270211
1985-10-01,HK,Regime,0
1985-10-01,ID,CPI YoY,4.751120156
1985-10-01,ID,Detrended,-0.07
1985-10-01,ID,Levels,6.426920561
1985-10-01,ID,Regime,0
1985-10-01,IE,CPI YoY,4.928764776
1985-10-01,IE,Regime,1
1985-10-01,IL,CPI YoY,205.7244741
1985-10-01,IL,Regime,1
1985-10-01,IN,CPI YoY,3.493810512
1985-10-01,IN,Detrended,-0.03
1985-10-01,IN,Levels,5.371894203
1985-10-01,IN,Regime,0
1985-10-01,IT,CPI YoY,8.884907497
1985-10-01,IT,Detrended,-0.02
1985-10-01,IT,Levels,7.620615496
1985-10-01,IT,Regime,1
1985-10-01,JP,CPI YoY,1.646586236
1985-10-01,JP,Detrended,0
1985-10-01,JP,Levels,1.263005565
1985-10-01,JP,Regime,0
1985-10-01,KR,CPI YoY,2.942798721
1985-10-01,KR,Detrended,-0.05
1985-10-01,KR,Levels,2.102066111
1985-10-01,KR,Regime,0
1985-10-01,LU,CPI YoY,3.689054321
1985-10-01,LU,Regime,0
1985-10-01,MT,CPI YoY,0.413526149
1985-10-01,MT,Regime,0
1985-10-01,MX,CPI YoY,60.61139566
1985-10-01,MX,Detrended,0.06
1985-10-01,MX,Levels,78.20933323
1985-10-01,MX,Regime,1
1985-10-01,MY,CPI YoY,0.716145376
1985-10-01,MY,Regime,0
1985-10-01,NL,CPI YoY,1.742278102
1985-10-01,NL,Regime,0
1985-10-01,NO,CPI YoY,5.629397976
1985-10-01,NO,Regime,1
1985-10-01,NZ,CPI YoY,15.26492594
1985-10-01,NZ,Detrended,0.16
1985-10-01,NZ,Levels,13.29965759
1985-10-01,NZ,Regime,1
1985-10-01,PE,CPI YoY,169.239272
1985-10-01,PE,Regime,1
1985-10-01,PH,CPI YoY,8.291457556
1985-10-01,PH,Regime,1
1985-10-01,PT,CPI YoY,16.41130048
1985-10-01,PT,Regime,1
1985-10-01,SE,CPI YoY,6.442463161
1985-10-01,SE,Detrended,0.02
1985-10-01,SE,Levels,5.870699746
1985-10-01,SE,Regime,1
1985-10-01,SG,CPI YoY,0.573922366
1985-10-01,SG,Detrended,-0.04
1985-10-01,SG,Levels,-0.071793833
1985-10-01,SG,Regime,0
1985-10-01,TH,CPI YoY,3.390687704
1985-10-01,TH,Detrended,-0.08
1985-10-01,TH,Levels,1.576628552
1985-10-01,TH,Regime,0
1985-10-01,TR,CPI YoY,44.07112048
1985-10-01,TR,Detrended,0.12
1985-10-01,TR,Levels,40.80272601
1985-10-01,TR,Regime,1
1985-10-01,US,CPI YoY,3.513770774
1985-10-01,US,Detrended,0.01
1985-10-01,US,Levels,2.888309403
1985-10-01,US,Regime,1
1985-10-01,ZA,CPI YoY,17.40697568
1985-10-01,ZA,Detrended,0.1
1985-10-01,ZA,Levels,16.35655653
1985-10-01,ZA,Regime,1
1986-01-01,AR,CPI YoY,229.8003201
1986-01-01,AR,Detrended,0.88
1986-01-01,AR,Levels,263.3979624
1986-01-01,AR,Regime,1
1986-01-01,AT,CPI YoY,2.393748653
1986-01-01,AT,Regime,0
1986-01-01,AU,CPI YoY,9.234829734
1986-01-01,AU,Detrended,0.05
1986-01-01,AU,Levels,7.562667006
1986-01-01,AU,Regime,1
1986-01-01,BE,CPI YoY,2.504407134
1986-01-01,BE,Detrended,0.01
1986-01-01,BE,Levels,2.888096709
1986-01-01,BE,Regime,0
1986-01-01,BR,CPI YoY,247.9402468
1986-01-01,BR,Levels,133.9141457
1986-01-01,BR,Regime,0
1986-01-01,CA,CPI YoY,4.301075175
1986-01-01,CA,Detrended,0
1986-01-01,CA,Levels,3.879071982
1986-01-01,CA,Regime,0
1986-01-01,CH,CPI YoY,1.47894139
1986-01-01,CH,Detrended,0
1986-01-01,CH,Levels,1.792455314
1986-01-01,CH,Regime,0
1986-01-01,CL,CPI YoY,24.39251235
1986-01-01,CL,Detrended,0.2
1986-01-01,CL,Levels,23.70613015
1986-01-01,CL,Regime,1
1986-01-01,CO,CPI YoY,23.29333788
1986-01-01,CO,Regime,1
1986-01-01,CY,CPI YoY,2.276715224
1986-01-01,CY,Regime,0
1986-01-01,DE,CPI YoY,0.741839393
1986-01-01,DE,Detrended,-0.02
1986-01-01,DE,Levels,0.736241463
1986-01-01,DE,Regime,0
1986-01-01,DK,CPI YoY,2.256138068
1986-01-01,DK,Regime,1
1986-01-01,ES,CPI YoY,8.94683563
1986-01-01,ES,Detrended,-0.02
1986-01-01,ES,Levels,8.286587898
1986-01-01,ES,Regime,1
1986-01-01,FI,CPI YoY,3.412741331
1986-01-01,FI,Regime,0
1986-01-01,FR,CPI YoY,3.531437379
1986-01-01,FR,Detrended,-0.02
1986-01-01,FR,Levels,4.094561519
1986-01-01,FR,Regime,0
1986-01-01,GB,CPI YoY,4.040404082
1986-01-01,GB,Detrended,0.01
1986-01-01,GB,Levels,3.707090654
1986-01-01,GB,Regime,0
1986-01-01,GR,CPI YoY,24.61745355
1986-01-01,GR,Regime,1
1986-01-01,HK,CPI YoY,3.222094212
1986-01-01,HK,Regime,0
1986-01-01,ID,CPI YoY,5.820808862
1986-01-01,ID,Detrended,-0.14
1986-01-01,ID,Levels,6.398742058
1986-01-01,ID,Regime,0
1986-01-01,IE,CPI YoY,4.586312992
1986-01-01,IE,Regime,1
1986-01-01,IL,CPI YoY,139.1401008
1986-01-01,IL,Regime,1
1986-01-01,IN,CPI YoY,4.655110415
1986-01-01,IN,Detrended,-0.03
1986-01-01,IN,Levels,5.461918144
1986-01-01,IN,Regime,0
1986-01-01,IT,CPI YoY,7.514148919
1986-01-01,IT,Detrended,-0.03
1986-01-01,IT,Levels,7.027938784
1986-01-01,IT,Regime,1
1986-01-01,JP,CPI YoY,1.5643803
1986-01-01,JP,Detrended,0
1986-01-01,JP,Levels,1.056632331
1986-01-01,JP,Regime,0
1986-01-01,KR,CPI YoY,3.610730459
1986-01-01,KR,Detrended,-0.07
1986-01-01,KR,Levels,2.274837228
1986-01-01,KR,Regime,0
1986-01-01,LU,CPI YoY,2.564391324
1986-01-01,LU,Regime,0
1986-01-01,MT,CPI YoY,1.111998452
1986-01-01,MT,Regime,0
1986-01-01,MX,CPI YoY,66.66666667
1986-01-01,MX,Detrended,0.01
1986-01-01,MX,Levels,83.50608595
1986-01-01,MX,Regime,1
1986-01-01,MY,CPI YoY,1.039635884
1986-01-01,MY,Regime,0
1986-01-01,NL,CPI YoY,1.016040003
1986-01-01,NL,Regime,0
1986-01-01,NO,CPI YoY,5.769231246
1986-01-01,NO,Regime,1
1986-01-01,NZ,CPI YoY,12.95962422
1986-01-01,NZ,Detrended,0.18
1986-01-01,NZ,Levels,13.76041625
1986-01-01,NZ,Regime,1
1986-01-01,PE,CPI YoY,128.2039414
1986-01-01,PE,Regime,1
1986-01-01,PH,CPI YoY,4.066985971
1986-01-01,PH,Regime,1
1986-01-01,PT,CPI YoY,13.6209631
1986-01-01,PT,Regime,1
1986-01-01,SE,CPI YoY,5.281760261
1986-01-01,SE,Detrended,0.01
1986-01-01,SE,Levels,5.452361106
1986-01-01,SE,Regime,0
1986-01-01,SG,CPI YoY,-0.498484762
1986-01-01,SG,Detrended,-0.08
1986-01-01,SG,Levels,-0.249325926
1986-01-01,SG,Regime,0
1986-01-01,TH,CPI YoY,2.145577077
1986-01-01,TH,Detrended,-0.06
1986-01-01,TH,Levels,1.696343587
1986-01-01,TH,Regime,0
1986-01-01,TR,CPI YoY,37.89138703
1986-01-01,TR,Detrended,0.08
1986-01-01,TR,Levels,40.3618363
1986-01-01,TR,Regime,1
1986-01-01,US,CPI YoY,3.082730655
1986-01-01,US,Detrended,-0.01
1986-01-01,US,Levels,2.80182981
1986-01-01,US,Regime,1
1986-01-01,ZA,CPI YoY,19.25024163
1986-01-01,ZA,Detrended,0.14
1986-01-01,ZA,Levels,16.73330966
1986-01-01,ZA,Regime,1
1986-04-01,AR,CPI YoY,81.49153329
1986-04-01,AR,Detrended,0.42
1986-04-01,AR,Levels,187.9029876
1986-04-01,AR,Regime,1
1986-04-01,AT,CPI YoY,1.461614731
1986-04-01,AT,Regime,0
1986-04-01,AU,CPI YoY,8.505154601
1986-04-01,AU,Detrended,0.08
1986-04-01,AU,Levels,7.87072687
1986-04-01,AU,Regime,1
1986-04-01,BE,CPI YoY,1.271592389
1986-04-01,BE,Detrended,0
1986-04-01,BE,Levels,2.409674395
1986-04-01,BE,Regime,0
1986-04-01,BR,CPI YoY,196.5085003
1986-04-01,BR,Levels,130.4906232
1986-04-01,BR,Regime,0
1986-04-01,CA,CPI YoY,3.931987081
1986-04-01,CA,Detrended,0.01
1986-04-01,CA,Levels,3.919328853
1986-04-01,CA,Regime,0
1986-04-01,CH,CPI YoY,0.826102728
1986-04-01,CH,Detrended,0
1986-04-01,CH,Levels,1.577492551
1986-04-01,CH,Regime,0
1986-04-01,CL,CPI YoY,19.84574972
1986-04-01,CL,Detrended,0.17
1986-04-01,CL,Levels,22.69461615
1986-04-01,CL,Regime,0
1986-04-01,CO,CPI YoY,17.37478596
1986-04-01,CO,Regime,1
1986-04-01,CY,CPI YoY,0.45027261
1986-04-01,CY,Regime,0
1986-04-01,DE,CPI YoY,0
1986-04-01,DE,Detrended,-0.03
1986-04-01,DE,Levels,0.51862944
1986-04-01,DE,Regime,0
1986-04-01,DK,CPI YoY,3.986928238
1986-04-01,DK,Regime,1
1986-04-01,ES,CPI YoY,8.16041038
1986-04-01,ES,Detrended,0
1986-04-01,ES,Levels,7.877854952
1986-04-01,ES,Regime,1
1986-04-01,FI,CPI YoY,2.465818801
1986-04-01,FI,Regime,0
1986-04-01,FR,CPI YoY,2.410657834
1986-04-01,FR,Detrended,-0.03
1986-04-01,FR,Levels,3.684659799
1986-04-01,FR,Regime,0
1986-04-01,GB,CPI YoY,3.01274686
1986-04-01,GB,Detrended,-0.01
1986-04-01,GB,Levels,3.574137368
1986-04-01,GB,Regime,0
1986-04-01,GR,CPI YoY,24.53798828
1986-04-01,GR,Regime,1
1986-04-01,HK,CPI YoY,3.412969841
1986-04-01,HK,Regime,0
1986-04-01,ID,CPI YoY,3.706671589
1986-04-01,ID,Detrended,-0.13
1986-04-01,ID,Levels,6.512540305
1986-04-01,ID,Regime,0
1986-04-01,IE,CPI YoY,4.4437411
1986-04-01,IE,Regime,1
1986-04-01,IL,CPI YoY,73.6194602
1986-04-01,IL,Regime,1
1986-04-01,IN,CPI YoY,4.569818821
1986-04-01,IN,Detrended,-0.03
1986-04-01,IN,Levels,5.627029802
1986-04-01,IN,Regime,0
1986-04-01,IT,CPI YoY,6.08947048
1986-04-01,IT,Detrended,-0.02
1986-04-01,IT,Levels,6.47803112
1986-04-01,IT,Regime,1
1986-04-01,JP,CPI YoY,0.874403748
1986-04-01,JP,Detrended,-0.01
1986-04-01,JP,Levels,0.848774187
1986-04-01,JP,Regime,0
1986-04-01,KR,CPI YoY,3.242081099
1986-04-01,KR,Detrended,-0.06
1986-04-01,KR,Levels,2.465751268
1986-04-01,KR,Regime,0
1986-04-01,LU,CPI YoY,0.339472609
1986-04-01,LU,Regime,0
1986-04-01,MT,CPI YoY,1.76282077
1986-04-01,MT,Regime,0
1986-04-01,MX,CPI YoY,77.0084284
1986-04-01,MX,Detrended,0.19
1986-04-01,MX,Levels,89.79787146
1986-04-01,MX,Regime,1
1986-04-01,MY,CPI YoY,0.519144268
1986-04-01,MY,Regime,0
1986-04-01,NL,CPI YoY,0.216373473
1986-04-01,NL,Regime,0
1986-04-01,NO,CPI YoY,6.051437445
1986-04-01,NO,Regime,1
1986-04-01,NZ,CPI YoY,10.41641982
1986-04-01,NZ,Detrended,0.15
1986-04-01,NZ,Levels,14.07366878
1986-04-01,NZ,Regime,1
1986-04-01,PE,CPI YoY,89.80936416
1986-04-01,PE,Regime,1
1986-04-01,PH,CPI YoY,1.900238434
1986-04-01,PH,Regime,0
1986-04-01,PT,CPI YoY,12.57097832
1986-04-01,PT,Regime,1
1986-04-01,SE,CPI YoY,3.892780619
1986-04-01,SE,Detrended,0
1986-04-01,SE,Levels,5.080471272
1986-04-01,SE,Regime,0
1986-04-01,SG,CPI YoY,-1.591697877
1986-04-01,SG,Detrended,-0.05
1986-04-01,SG,Levels,-0.360102238
1986-04-01,SG,Regime,0
1986-04-01,TH,CPI YoY,1.75508067
1986-04-01,TH,Detrended,-0.07
1986-04-01,TH,Levels,1.828641217
1986-04-01,TH,Regime,0
1986-04-01,TR,CPI YoY,34.57304331
1986-04-01,TR,Detrended,-0.17
1986-04-01,TR,Levels,40.24991609
1986-04-01,TR,Regime,1
1986-04-01,US,CPI YoY,1.615909833
1986-04-01,US,Detrended,-0.02
1986-04-01,US,Levels,2.753742473
1986-04-01,US,Regime,1
1986-04-01,ZA,CPI YoY,17.37148302
1986-04-01,ZA,Detrended,0.11
1986-04-01,ZA,Levels,16.95282851
1986-04-01,ZA,Regime,1
1986-07-01,AR,CPI YoY,59.35433162
1986-07-01,AR,Detrended,-0.1
1986-07-01,AR,Levels,130.9847098
1986-07-01,AR,Regime,1
1986-07-01,AT,CPI YoY,1.631842355
1986-07-01,AT,Regime,0
1986-07-01,AU,CPI YoY,8.816122065
1986-07-01,AU,Detrended,0.08
1986-07-01,AU,Levels,8.1155339
1986-07-01,AU,Regime,1
1986-07-01,BE,CPI YoY,0.792562221
1986-07-01,BE,Detrended,-0.01
1986-07-01,BE,Levels,2.010800439
1986-07-01,BE,Regime,0
1986-07-01,BR,CPI YoY,135.6818105
1986-07-01,BR,Levels,135.5597379
1986-07-01,BR,Regime,0
1986-07-01,CA,CPI YoY,4.157894939
1986-07-01,CA,Detrended,0.02
1986-07-01,CA,Levels,3.972048736
1986-07-01,CA,Regime,0
1986-07-01,CH,CPI YoY,0.603904423
1986-07-01,CH,Detrended,0
1986-07-01,CH,Levels,1.407903813
1986-07-01,CH,Regime,0
1986-07-01,CL,CPI YoY,17.12994528
1986-07-01,CL,Detrended,0.2
1986-07-01,CL,Levels,21.65222767
1986-07-01,CL,Regime,0
1986-07-01,CO,CPI YoY,15.69924024
1986-07-01,CO,Regime,1
1986-07-01,CY,CPI YoY,0.692628964
1986-07-01,CY,Regime,0
1986-07-01,DE,CPI YoY,-0.33284023
1986-07-01,DE,Detrended,-0.03
1986-07-01,DE,Levels,0.358502723
1986-07-01,DE,Regime,0
1986-07-01,DK,CPI YoY,4.188482507
1986-07-01,DK,Regime,1
1986-07-01,ES,CPI YoY,9.472514598
1986-07-01,ES,Detrended,-0.01
1986-07-01,ES,Levels,7.458439546
1986-07-01,ES,Regime,1
1986-07-01,FI,CPI YoY,2.857312333
1986-07-01,FI,Regime,0
1986-07-01,FR,CPI YoY,2.095118704
1986-07-01,FR,Detrended,-0.03
1986-07-01,FR,Levels,3.359618106
1986-07-01,FR,Regime,0
1986-07-01,GB,CPI YoY,3.119583846
1986-07-01,GB,Detrended,0
1986-07-01,GB,Levels,3.460151388
1986-07-01,GB,Regime,0
1986-07-01,GR,CPI YoY,23.89336133
1986-07-01,GR,Regime,1
1986-07-01,HK,CPI YoY,3.728813514
1986-07-01,HK,Regime,0
1986-07-01,ID,CPI YoY,4.675035229
1986-07-01,ID,Detrended,-0.09
1986-07-01,ID,Levels,6.747879364
1986-07-01,ID,Regime,0
1986-07-01,IE,CPI YoY,3.081204076
1986-07-01,IE,Regime,1
1986-07-01,IL,CPI YoY,21.12969234
1986-07-01,IL,Regime,1
1986-07-01,IN,CPI YoY,6.02489401
1986-07-01,IN,Detrended,-0.05
1986-07-01,IN,Levels,5.856069045
1986-07-01,IN,Regime,0
1986-07-01,IT,CPI YoY,5.455615013
1986-07-01,IT,Detrended,0
1986-07-01,IT,Levels,5.994416964
1986-07-01,IT,Regime,1
1986-07-01,JP,CPI YoY,0.238095185
1986-07-01,JP,Detrended,-0.01
1986-07-01,JP,Levels,0.659997839
1986-07-01,JP,Regime,0
1986-07-01,KR,CPI YoY,2.720294088
1986-07-01,KR,Detrended,-0.06
1986-07-01,KR,Levels,2.686853945
1986-07-01,KR,Regime,0
1986-07-01,LU,CPI YoY,-0.466728999
1986-07-01,LU,Regime,0
1986-07-01,MT,CPI YoY,2.490099532
1986-07-01,MT,Regime,0
1986-07-01,MX,CPI YoY,91.47507895
1986-07-01,MX,Detrended,0.36
1986-07-01,MX,Levels,96.56861317
1986-07-01,MX,Regime,1
1986-07-01,MY,CPI YoY,-0.128699696
1986-07-01,MY,Regime,0
1986-07-01,NL,CPI YoY,-0.573423193
1986-07-01,NL,Regime,0
1986-07-01,NO,CPI YoY,8.008982026
1986-07-01,NO,Regime,1
1986-07-01,NZ,CPI YoY,11.02984883
1986-07-01,NZ,Detrended,0.12
1986-07-01,NZ,Levels,14.23998673
1986-07-01,NZ,Regime,1
1986-07-01,PE,CPI YoY,60.4436341
1986-07-01,PE,Regime,1
1986-07-01,PH,CPI YoY,-0.699301703
1986-07-01,PH,Regime,0
1986-07-01,PT,CPI YoY,12.34987124
1986-07-01,PT,Regime,1
1986-07-01,SE,CPI YoY,4.14646804
1986-07-01,SE,Detrended,0.02
1986-07-01,SE,Levels,4.786287904
1986-07-01,SE,Regime,0
1986-07-01,SG,CPI YoY,-2.061908095
1986-07-01,SG,Detrended,-0.05
1986-07-01,SG,Levels,-0.383471777
1986-07-01,SG,Regime,0
1986-07-01,TH,CPI YoY,1.834139054
1986-07-01,TH,Detrended,-0.05
1986-07-01,TH,Levels,1.981141683
1986-07-01,TH,Regime,0
1986-07-01,TR,CPI YoY,35.11310001
1986-07-01,TR,Detrended,-0.17
1986-07-01,TR,Levels,40.66955558
1986-07-01,TR,Regime,1
1986-07-01,US,CPI YoY,1.635297164
1986-07-01,US,Detrended,-0.02
1986-07-01,US,Levels,2.765120722
1986-07-01,US,Regime,1
1986-07-01,ZA,CPI YoY,19.08510226
1986-07-01,ZA,Detrended,0.12
1986-07-01,ZA,Levels,17.009613
1986-07-01,ZA,Regime,1
1986-10-01,AR,CPI YoY,78.51118248
1986-10-01,AR,Detrended,-0.58
1986-10-01,AR,Levels,103.0233895
1986-10-01,AR,Regime,1
1986-10-01,AT,CPI YoY,1.323574057
1986-10-01,AT,Regime,0
1986-10-01,AU,CPI YoY,9.629630596
1986-10-01,AU,Detrended,0.1
1986-10-01,AU,Levels,8.282638031
1986-10-01,AU,Regime,1
1986-10-01,BE,CPI YoY,0.653789636
1986-10-01,BE,Detrended,-0.01
1986-10-01,BE,Levels,1.705847108
1986-10-01,BE,Regime,0
